PickPK,Location,ActivityID,Line,ItemID,Bin,OriginalBin,PendingBin,OriginalZone,PendingZone,QuantityToHandle,QuantityOutstanding,UOM,Description,CreatedOn,CreatedBy
9F621FF2-34C4-40F9-A3E7-7D210A9C2A0C,IL01,W-PI8494847,30000,847539001,BH06103,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #8",2017-12-07 14:09:02.100,tcramer
F5A703AB-56D3-4C0B-B1BB-7D27EFB9CD31,IL01,W-PI8500888,30000,200627P,AC01201,,NULL,NULL,03,0,0,EA,"CIG, Lex MS/MX310 Tnr HY",2017-12-07 21:53:49.027,Kburke
28DEEAC5-562A-4F57-8598-7D2B4905BF00,IL01,W-PI8498792,430000,118033,FR06304,,NULL,NULL,FLOOR,0,0,EA,"CIG, Canon CLI-251XL Ink Bk",2017-12-07 17:03:28.797,ealbright
85B764E1-CB5B-4987-A3CA-7D36FBE8541A,IL01,W-PI8497304,30000,851472001,BX15301,,NULL,NULL,48,0,0,EA,"Box, Plain Brown Kraft #2",2017-12-07 13:57:28.137,Khester
A4BC6F19-87FC-48D1-B6BC-7D7D69947BAE,IL01,W-PI8500854,10000,BCTN450,BU21401,,NULL,NULL,46,0,0,EA,Brother TN450 (2.6K yield),2017-12-07 22:47:30.033,RWaldo
C485BA1E-1E2F-4B72-9133-7E336051B360,IL01,W-PI8494629,550000,200132P,AS04402,,NULL,NULL,19,0,0,EA,"CIG, HP 3800 Tnr Cy",2017-12-07 17:09:25.103,aseifr
A20FE268-A291-4F15-A22E-7E467914B5FB,IL01,W-PI8494080,10000,DPC047AN,AB23201,,NULL,NULL,FLOOR,0,0,EA,"DPC, HP 951XL Ink Magenta",2017-12-07 08:54:18.367,Rwoodin
D5DA1F9F-BF7E-4B78-9057-7E6D1FD0BA46,IL01,W-PI8495137,70000,841397001,BG14101,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mldd Plp End Cp,Rght 43X",2017-12-07 17:07:37.963,Cthompson
FAC81C4A-9E8D-4C67-9315-7F33530385CB,IL01,W-PI8495160,50000,BCV4700C,BK04101,,NULL,NULL,FLOOR,0,0,EA,BARE CARTRIDGE BC4700C,2017-12-07 11:38:31.647,Rwoodin
079A7B6B-E5E2-43DB-A7BB-7F393D2D7C2E,IL01,W-PI8496727,10000,847549001,BJ16203,,NULL,NULL,36,0,0,EA,"Box, United Laser Toner #2",2017-12-07 18:24:20.503,Cthompson
6D2FB17A-AB9D-407B-AC11-7F4743048FDB,IL01,W-PI8498138,510000,IVR2058A,AG35203,,NULL,NULL,FLOOR,0,0,EA,Comp HP 58A Ink,2017-12-07 21:36:20.797,Kburke
91B556D9-8770-4CB8-869A-7F97745A185A,IL01,W-PI8495112,50000,847558001,BB14103,,NULL,NULL,FLOOR,0,0,EA,14 Chamber aircell for Box7,2017-12-07 16:19:33.613,tcramer
A12A9F98-9DBB-47F3-81E4-80C1918F2859,IL01,W-PI8493491,90000,847821001,BF12102,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Lft, MS710,MS811",2017-12-07 08:48:37.830,Khester
B9942810-A03C-4D2B-B40D-80D09355F044,IL01,W-PI8498138,590000,IVR951XLC,FR03501,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 951XL Cyan",2017-12-07 22:14:36.953,Kburke
1C68533A-1F17-4D21-AFEE-80F96D15D80A,IL01,W-PI8499816,90000,117241P,AF06102,,NULL,NULL,FLOOR,0,0,EA,"CIG, Bro DR420 Drum",2017-12-07 17:43:18.323,wheinz
91F551AF-4743-4F81-8C2D-8125F852DFAF,IL01,W-PI8494467,10000,851561001,BQ05301,,NULL,NULL,43,0,0,EA,"Box, MSE Toner #4",2017-12-07 10:00:34.530,awisse
5D9DF28C-03FE-4422-A48D-81597E13927C,IL01,W-PI8495111,50000,839352001,BW02102,,NULL,NULL,FLOOR,0,0,EA,Molded End Cap Right 49/53A,2017-12-07 16:26:36.330,tcramer
5806A24D-EB06-4205-A0BD-816B23456BDB,IL01,W-PI8500836,70000,839351001,BU12101,,NULL,NULL,FLOOR,0,0,EA,Molded End Cap Left 49/53A,2017-12-07 22:22:56.043,Cthompson
89DF388B-66BF-4783-B890-816CFD455BBD,IL01,W-PI8495137,10000,BC43PPG,BR11202,,NULL,NULL,44,0,0,EA,HP9000,2017-12-07 17:13:25.203,Cthompson
86A3B81B-BF49-437A-B532-823DE6E5FA2B,IL01,W-PI8496574,130000,200201PNB,AE05103,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 3530 Tnr Mg",2017-12-07 19:22:02.087,Jwilson2
43A6297B-BFB8-4C4E-AE82-829BDB69916F,IL01,W-PI8494090,10000,IVRC641WN,AG10202,,NULL,NULL,FLOOR,0,0,EA,Comp HP 60XL Ink Bk,2017-12-07 12:16:15.943,Rwoodin
13F4B511-DB86-4314-98F1-82D7DFDE4E14,IL01,W-PI8494629,670000,114763,AG22201,,NULL,NULL,FLOOR,0,0,EA,"CIG, Dell Srs 1/Lex16 Ink Bk",2017-12-07 16:12:30.117,aseifr
0BC46FCD-998A-4DB6-AE3A-82E35A259FB6,IL01,W-PI8498138,350000,IVR0820,AL24203,,NULL,NULL,FLOOR,0,0,EA,"Comp, IJ, Lex 100XLA Bk",2017-12-07 22:08:35.817,Kburke
BCC85A11-8C9B-4FD8-82E8-82EFEF11B742,IL01,W-PI8500595,10000,851474001,BM08302,,NULL,NULL,39,0,0,EA,"Box, Plain Brown Kraft #7",2017-12-07 18:55:29.800,Pabens
4377764C-2434-414A-B92A-830CD3F62426,IL01,W-PI8494629,150000,200182PNB2,AD14203,,NULL,NULL,04,0,0,EA,"CIG, HP 85A Tnr",2017-12-07 14:39:23.673,aseifr
FFD7BBE5-B14F-4FDA-ABE8-8315967BB078,IL01,W-PI8498792,230000,200785P,AE07202,,NULL,NULL,05,0,0,EA,"CIG, HP M651 Tnr Cy",2017-12-07 16:47:46.080,ealbright
55C2F0FB-A59E-4D7B-9F03-834E4DB37FFF,IL01,W-PI8494899,10000,845919002,BO11202,,NULL,NULL,41,0,0,EA,7 Chamber Pregis Air Cell Env,2017-12-07 17:03:33.550,RWaldo
C8C406E3-8495-4615-B74B-835543471191,IL01,W-PI8493496,70000,847826001,BE12103,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Rt, MS310, MS410",2017-12-07 08:11:37.643,awisse
1E9A1750-E172-4BB4-9077-836542B65CD6,IL01,W-PI8493761,110000,200554PNB,AC15202,,NULL,NULL,03,0,0,EA,"CIG, HP 90X Tnr HY",2017-12-07 10:35:20.367,Rwoodin
A207B7CF-2545-405F-9844-8395DEBD5501,IL01,W-PI8500890,30000,ARSTAG,ARSTAG,,NULL,NULL,VI,0,0,EA,ARS Tag - Farmingdale,2017-12-07 21:57:40.897,Kburke
63FF1976-082F-4778-B50A-83E8ED76A981,IL01,W-PI8495090,10000,BCLXMS310BX,BQ08401,,NULL,NULL,43,0,0,EA,"BC, Lex Compliant MS310 Bxd",2017-12-07 16:52:19.593,cbaker
F8A62A1E-1BDA-4658-A56B-840F8C356E7E,IL01,W-PI8494900,30000,847017001,BO04102,,NULL,NULL,FLOOR,0,0,EA,TSR Toner Box Size 1,2017-12-07 22:32:20.743,cbaker
14B51268-4EC1-4D5F-A882-84555669C19A,IL01,W-PI8495144,50000,839500001,BM10103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4600 Left",2017-12-07 18:34:54.583,cbaker
980EC6CE-E872-4495-883D-84598AC4B063,IL01,W-PI8493794,50000,850795001,BW14101,,NULL,NULL,FLOOR,0,0,EA,"Box, MNB Toner #6",2017-12-07 09:54:18.640,HARREDONDO
8670177F-9296-4F6D-821F-845C288EEDF3,IL01,W-PI8490629,710000,617678,AK03103,,NULL,NULL,FLOOR,0,0,EA,"OD, IJ, HP 94 Black",2017-12-07 06:56:28.777,Rwoodin
ACF165A4-25D8-45C5-B67B-84A285CA26A7,IL01,W-PI8495110,50000,851797001,BO19101,,NULL,NULL,FLOOR,0,0,EA,C & P foam end cap TN650,2017-12-07 16:29:24.690,tcramer
2F29FD7E-F163-4C4F-B851-84ABBA0415BE,IL01,W-PI8500378,50000,ARSTAG,ARSTAG,,NULL,NULL,VI,0,0,EA,ARS Tag - Farmingdale,2017-12-07 17:38:00.797,Jwilson2
67981649-CBF2-4395-A153-85335D00DB9E,IL01,W-PI8494089,110000,IVR951XLY,FR02502,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 951XL Yellow",2017-12-07 12:24:15.850,Rwoodin
958454E0-0DEA-4808-985D-8617430CFFB2,IL01,W-PI8495142,10000,BC3600M,BM03101,,NULL,NULL,FLOOR,0,0,EA,BC3600M,2017-12-07 18:38:06.233,cbaker
28858978-0434-4942-BB47-865C0BA507CE,IL01,W-PI8493512,50000,849508001,BR18102,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK Rt, TN221 TN225  Box 7",2017-12-07 08:57:49.077,awisse
565BB73B-6DAF-4695-B589-866F74053BC4,IL01,W-PI8492820,10000,BCTN420,BT19101,,NULL,NULL,FLOOR,0,0,EA,Brother TN420 (1.2K yield),2017-12-07 06:23:39.983,Khester
6341E8E4-1764-42EA-B502-86AF95C88420,IL01,W-PI8496577,330000,IVR6602A,AB02201,,NULL,NULL,FLOOR,0,0,EA,Comp HP 6602A,2017-12-07 20:27:54.727,Kburke
74353785-F6DC-46D5-A802-871A79357258,IL01,W-PI8494328,70000,837995002,BN12101,,NULL,NULL,FLOOR,0,0,EA,"Molded Pulp,Rt(11,51,55A)",2017-12-07 12:00:38.737,Khester
DE500BDA-6B5E-46BD-9443-87B57FE7046D,IL01,W-PI8492819,30000,839392001,BM14201,,NULL,NULL,39,0,0,EA,"Insert, Stock Air Cell",2017-12-07 06:10:34.350,Khester
50B8A5AB-D548-4C04-A61C-88515C3090C7,IL01,W-PI8496361,10000,BCDE525M,BI01401,,NULL,NULL,35,0,0,EA,Dell E525w Magenta,2017-12-07 16:26:10.570,cbaker
DAFA0343-530F-422F-8417-8875ABFAFE65,IL01,W-PI8496728,50000,847551001,BU04101,,NULL,NULL,FLOOR,0,0,EA,"Box, United Laser Toner #7",2017-12-07 17:44:35.433,RWaldo
C7BC3ED8-F7B5-477E-A1F1-88A38DCC2D8F,IL01,W-PI8496032,30000,847535001,BN16103,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #1",2017-12-07 13:34:07.097,cbaker
F5FBC5AE-2996-4D02-8AA3-88B05D2F65FB,IL01,W-PI8494897,10000,BCCLP775M,BP02201,,NULL,NULL,42,0,0,EA,Samsung CLP775 Magenta Ctg,2017-12-07 16:06:25.490,RWaldo
36A9C014-144B-4E8B-880B-897602010C75,IL01,W-PI8498138,530000,IVR26420,AB05201,,NULL,NULL,FLOOR,0,0,EA,"IVR, EPS T126 HY Ink Yl",2017-12-07 21:26:07.877,Kburke
15049CF4-3628-4FAA-AA23-897D5FD63226,IL01,W-PI8494629,370000,200623P,AK15401,,NULL,NULL,11,0,0,EA,"CIG, HP M775 Tnr Bk",2017-12-07 16:52:10.997,aseifr
D2759D21-21CD-4288-A6A5-899B43EE9D0F,IL01,W-PI8488355,10000,BCB411OS,BD08103,,NULL,NULL,FLOOR,0,0,EA,"BC, OKI B411/431 Tnr",2017-12-07 06:58:49.107,HARREDONDO
0861C7EB-240C-414F-A0F8-89B4CC7E54B9,IL01,W-PI8500851,50000,SIHR564MDS,AN11103,,NULL,NULL,FLOOR,0,0,EA,"Staples, HP 564 Ink Magenta",2017-12-07 22:19:29.453,cbaker
91EA7AA8-9085-4514-82CB-8A9E1A9F2CA5,IL01,W-PI8494847,50000,847803001,BG15102,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Lft, 6180, D3100",2017-12-07 14:11:45.017,tcramer
782E9DDA-EB9C-48B2-99A0-8B2A884FD1F8,IL01,W-PI8493510,30000,BCXRX4540M,BY06302,,NULL,NULL,49,0,0,EA,HP #648A MGNTA (CE263A) XEROX,2017-12-07 08:44:15.457,awisse
9BC913A8-B606-41CD-8559-8B50BCBF8DD3,IL01,W-PI8500433,50000,850795001,BW14101,,NULL,NULL,FLOOR,0,0,EA,"DNO Box, MNB Toner #6",2017-12-07 17:44:38.470,cbaker
E2E13B8A-850C-4711-B575-8B53C7B88DBB,IL01,W-PI8496081,30000,BCDE525B,BN01202,,NULL,NULL,40,0,0,EA,Dell E525w Black,2017-12-07 16:05:07.660,cbaker
6A02E4E1-A9D3-4162-A8DD-8C3B0215C896,IL01,W-PI8500635,10000,BCTN450,BP17401,,NULL,NULL,42,0,0,EA,Brother TN450 (2.6K yield),2017-12-07 20:16:24.113,Cthompson
D8AA227C-7970-4FE2-BB3C-8CA6ED018A78,IL01,W-PI8497260,10000,BCM775B,BM04303,,NULL,NULL,39,0,0,EA,"BC, HP M775 Tnr Bk",2017-12-07 13:48:16.243,Khester
5B32E423-8DE6-4AAD-B7C4-8CADC11F30B5,IL01,W-PI8498134,10000,IVRCN625AM,AL18101,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 970XL Black",2017-12-07 20:17:02.573,Kburke
609182E5-7B12-4E64-9142-8CC2ECFDA6E2,IL01,W-PI8493461,10000,MSE022183162,AA17403,,NULL,NULL,01,0,0,EA,"MSE, HP 83X Tnr EY",2017-12-07 06:56:42.877,Wdecker
4067E469-6073-4832-A681-8D108D39F5F6,IL01,W-PI8496577,150000,IVRH561WN,FR04503,,NULL,NULL,FLOOR,0,0,EA,"Comp, IJ, HP 61 Black",2017-12-07 21:10:51.687,Kburke
3D48ABC4-EE07-488E-A8D6-8D12CBA1CFF7,IL01,W-PI8494079,10000,MNB022140110,AB06301,,NULL,NULL,FLOOR,0,0,EA,"MNB, HP CP4005 Tnr Cy",2017-12-07 08:56:01.973,Rwoodin
C15EDF41-A373-4FF1-82E3-8D3AEBAC431F,IL01,W-PI8493513,10000,BCLXE260BX,BQ21101,,NULL,NULL,FLOOR,0,0,EA,"BC, Lex Compliant E260 Bxd",2017-12-07 11:41:11.537,tcramer
BC90CB2D-8123-4714-8798-8D4310AC6637,IL01,W-PI8496381,50000,846815001,BL05101,,NULL,NULL,FLOOR,0,0,EA,"Box, GDC Box #2",2017-12-07 14:11:52.267,cbaker
FA828800-DF64-41B1-B4D7-8D4CC917F02A,IL01,W-PI8500635,30000,BCTN450,BU06101,,NULL,NULL,FLOOR,0,0,EA,Brother TN450 (2.6K yield),2017-12-07 20:26:02.997,Cthompson
B4CF0698-AE8E-41D7-A764-8D50968B0F63,IL01,W-PI8496574,10000,200785P,AE07202,,NULL,NULL,05,0,0,EA,"CIG, HP M651 Tnr Cy",2017-12-07 19:22:38.383,Jwilson2
ADF07CAA-1D0C-4592-8367-8D731B784917,IL01,W-PI8499170,10000,200552,AU01402,,NULL,NULL,21,0,0,EA,"Reman, HP 80X Tnr HY",2017-12-07 16:38:00.013,Cfarmer
61D2BE3C-9D57-48BF-A6EE-8DF56F1E33EE,IL01,W-PI8493490,10000,BC90XMNPO,BH02103,,NULL,NULL,FLOOR,0,0,EA,HP M4555 HY Micr,2017-12-07 09:27:13.913,HARREDONDO
47BF4B60-0E8C-4C43-9181-8E00A24669AF,IL01,W-PI8500637,70000,847538001,BU17102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #7",2017-12-07 20:42:48.080,cbaker
02658437-F04F-46A3-AE3F-8E9EF85C08AA,IL01,W-PI8496036,10000,BCDE525Y,BJ06302,,NULL,NULL,36,0,0,EA,Dell E525w Yellow,2017-12-07 15:20:51.773,Pabens
C5202259-A9BF-420B-9AB2-8EDA9F6A68CE,IL01,W-PI8494089,30000,IVRD974AN,AG34103,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 920XL Yl Chipped",2017-12-07 12:20:02.730,Rwoodin
C21B3BAD-39B6-426A-8ED5-8F1507C18DA2,IL01,W-PI8497348,30000,848541001,BI05102,,NULL,NULL,FLOOR,0,0,EA,"Box, MNB Toner #2",2017-12-07 14:19:49.857,Khester
22ADB970-B071-4C06-BE92-8F3FC4B8C017,IL01,W-PI8496591,110000,BCLXE450UXBX,BN01402,,NULL,NULL,40,0,0,EA,"BC, Lex Compliant E450UX Bxd",2017-12-07 13:50:31.217,ealbright
B97256F2-3D2D-4555-A3A4-8F7A3B2B5E8D,IL01,W-PI8493823,10000,BCMSE4700C,BQ09402,,NULL,NULL,43,0,0,EA,"Bare Cartridge MSE, HP4700 Cya",2017-12-07 10:33:16.040,awisse
395693C8-4A94-4DD8-B2FA-8FF2D01EC8F6,IL01,W-PI8497348,70000,846742001,BK03103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,MldPlpEndCap,4525 Right",2017-12-07 14:20:40.507,Khester
13CFCC45-1C14-4660-A4F5-902D180F6099,IL01,W-PI8500852,30000,BCX25PG,BT10101,,NULL,NULL,FLOOR,0,0,EA,Canon X25,2017-12-07 22:43:47.743,Cthompson
F1B4B93D-E79B-4E90-836F-90612568E464,IL01,W-PI8493491,30000,847822001,BE11203,,NULL,NULL,31,0,0,EA,"SPDYPAK  Rt, MS710,MS811",2017-12-07 08:48:07.477,Khester
DC3D75C5-59E9-4750-9D86-90789030C9C5,IL01,W-PI8496577,370000,IVR951XLC,FR03501,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 951XL Cyan",2017-12-07 21:10:37.703,Kburke
0BFE00F0-BC75-4C69-BB7C-908435B235BC,IL01,W-PI8494326,30000,BC4525MNPO,BQ07101,,NULL,NULL,FLOOR,0,0,EA,HP CP4525 Magenta,2017-12-07 10:51:59.663,Khester
4E872CA8-D4D4-43B5-AC22-90B53853942A,IL01,W-PI8493499,30000,841757001,BU19102,,NULL,NULL,FLOOR,0,0,EA,"Box, DP Toner #7",2017-12-07 07:44:57.627,HARREDONDO
A0DF4B52-F7B6-4C3E-B20E-90C3360F0B17,IL01,W-PI8493490,50000,833899001,BL08101,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Right",2017-12-07 09:28:53.650,HARREDONDO
20F2C39E-A345-4E61-A432-90CE571CB3F4,IL01,W-PI8500598,10000,851474001,BM08302,,NULL,NULL,39,0,0,EA,"Box, Plain Brown Kraft #7",2017-12-07 18:57:37.677,cbaker
16FAB2DB-78DB-4CB6-94AA-90F57D97243A,IL01,W-PI8495137,50000,841396001,BG06101,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mldd Plp End Cp,Left 43X",2017-12-07 17:06:19.787,Cthompson
B75E37B0-B4B9-41A5-846E-9192BD8FA1B6,IL01,W-PI8494629,250000,200368P,AF04303,,NULL,NULL,06,0,0,EA,"CIG, Lex E250 Tnr",2017-12-07 15:17:56.787,aseifr
F021302D-B0BA-4B5F-96DB-91D651712FB0,IL01,W-PI8493795,30000,BCXRXM251BX,BW02302,,NULL,NULL,47,0,0,EA,"HP #131X (CF210X) Black, XEROX",2017-12-07 10:06:15.190,awisse
5B6F73FE-139F-44A7-A689-91E1E0EFF6B8,IL01,W-PI8500596,10000,BCM252C,BI08302,,NULL,NULL,35,0,0,EA,HP M252 Cyan,2017-12-07 20:08:33.997,RWaldo
891474BD-3D19-4FD9-BB41-924244C74A5A,IL01,W-PI8500835,70000,837793002,BW22102,,NULL,NULL,FLOOR,0,0,EA,Insert  1215 / 2025,2017-12-07 21:32:18.390,Cthompson
2E229352-823A-4DCE-875B-9265F5F3E1A6,IL01,W-PI8494895,10000,BCTN315M,BQ10102,,NULL,NULL,FLOOR,0,0,EA,Brother TN315 Magenta,2017-12-07 20:07:03.967,Pabens
2AED75C9-0F4E-4394-92ED-92F304D1833C,IL01,W-PI8493761,510000,200554PNB,AC15103,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 90X Tnr HY",2017-12-07 10:35:05.187,Rwoodin
23345522-D179-469A-8B4A-930C49BAD84F,IL01,W-PI8493507,30000,BCM476M,BR03201,,NULL,NULL,44,0,0,EA,"BC, HP M476 Tnr Mg",2017-12-07 09:01:53.940,HARREDONDO
8C1F78CF-0C6A-4755-BA24-93380C65C1EC,IL01,W-PI8493508,30000,851605001,BN08102,,NULL,NULL,FLOOR,0,0,EA,"Box, MOM Toner #1",2017-12-07 14:05:42.900,tcramer
6120E67F-4BA4-4594-A50B-934B9F4C3DA6,IL01,W-PI8499616,50000,849508001,BR18102,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK Rt, TN221 TN225  Box 7",2017-12-07 16:39:37.150,RWaldo
BC758899-81A7-42ED-A6F1-938CB92D4427,IL01,W-PI8493797,10000,BCLXD2330SBX,BM01403,,NULL,NULL,39,0,0,EA,"BC, Lex Compliant DL2330S Bxd",2017-12-07 11:12:39.940,awisse
F20EC803-9A16-428C-8D07-93AF63FB7260,IL01,W-PI8496577,190000,IVRN054A,FR05503,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 933XL Ink Cy",2017-12-07 21:13:51.310,Kburke
B2280B62-57B6-4AF3-BEDF-9400E2420058,IL01,W-PI8495079,30000,841747002,BU16101,,NULL,NULL,FLOOR,0,0,EA,"Box, CW Tnr Size 7",2017-12-07 16:30:53.960,tcramer
D24173C0-0B9D-43B3-9ECA-942318D84063,IL01,W-PI8496644,10000,BCD1660M,BG06203,,NULL,NULL,33,0,0,EA,"Dell 1660 Magenta ",2017-12-07 18:24:34.167,RWaldo
FB4B94FC-F6BF-4F30-96F2-94357B92A61C,IL01,W-PI8498878,30000,BCM252YX,BY15302,,NULL,NULL,49,0,0,EA,HP M252X Yellow,2017-12-07 15:36:22.047,cbaker
22AC4A3F-3257-4A6A-B82E-947591C14AD1,IL01,W-PI8499424,490000,118094,FR06201,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 951XL Ink Yl",2017-12-07 19:09:35.110,aseifr
FCA7F1E8-6385-4A91-86CB-94C1511C6D16,IL01,W-PI8500637,50000,BCM451CNPO,BT11102,,NULL,NULL,FLOOR,0,0,EA,"HP CP M451/475, Cyan",2017-12-07 20:10:24.457,cbaker
DBFDCF4D-D97B-456A-8AC6-953F52713646,IL01,W-PI8494093,110000,IVRH561WN,FR04503,,NULL,NULL,FLOOR,0,0,EA,"Comp, IJ, HP 61 Black",2017-12-07 12:09:43.657,Rwoodin
11CF1AB5-8DC3-4BF3-A937-95586F19434C,IL01,W-PI8494353,30000,841775001,BN16101,,NULL,NULL,FLOOR,0,0,EA,"Box, WHD Toner #1",2017-12-07 15:26:26.827,cbaker
C81D3F49-3DB9-4E83-B530-9648088730A5,IL01,W-PI8494896,10000,BCCLP775B,BP08201,,NULL,NULL,42,0,0,EA,Samsung CLP775 Black Ctg,2017-12-07 15:33:56.543,RWaldo
BEE283BD-CDC9-451A-8257-967FF57FE65A,IL01,W-PI8493739,110000,843450001,BO14101,,NULL,NULL,FLOOR,0,0,EA,SPDYPAK Lft MLT205 - Box 1,2017-12-07 09:27:25.870,Khester
7CAB0AC4-1788-49FC-B8F7-9695166E7FC2,IL01,W-PI8494629,910000,200619P,AE07102,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP M251 Tnr Mg",2017-12-07 14:54:37.957,aseifr
6FCC7C42-99E2-4DBC-B7E6-969EA7C757FA,IL01,W-PI8496763,50000,847823001,BW06102,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Lft, 12A, 1012, BC104",2017-12-07 16:12:43.487,tcramer
B2DD3BD0-C6DD-4EC5-A776-96A29A9008AE,IL01,W-PI8490629,530000,445025,AH17102,,NULL,NULL,FLOOR,0,0,EA,"OD, Lex 32/33 Ink Cmbo Pk",2017-12-07 06:48:25.400,Rwoodin
FC5F10F1-F2C3-46B1-B91E-96BD7B87C98A,IL01,W-PI8493510,90000,846742001,BK03103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,MldPlpEndCap,4525 Right",2017-12-07 08:50:56.407,awisse
82921B2B-8D3F-405F-A8B9-96C9FFD2796F,IL01,W-PI8496035,30000,BCDE525C,BU00301,,NULL,NULL,46,0,0,EA,Dell E525w Cyan,2017-12-07 16:56:46.937,Pabens
392B5432-4ADB-4F09-9C4C-96D7008E030A,IL01,W-PI8494629,470000,200019P,AP16402,,NULL,NULL,16,0,0,EA,"CIG, CNM FX3 Tnr",2017-12-07 16:47:45.393,aseifr
6AB9B181-94E0-40B6-9AEF-978262101CE3,IL01,W-PI8494896,70000,847790001,BM01102,,NULL,NULL,FLOOR,0,0,EA,SPDYPAK  Lft 4600 CLP660 Box 1,2017-12-07 15:31:00.593,RWaldo
00F728C5-EEF6-4719-A0D8-98C3F221ED0A,IL01,W-PI8499842,50000,839704001,BM08102,,NULL,NULL,FLOOR,0,0,EA,"Insert, End Cap, Left (3525)",2017-12-07 16:39:45.693,Cthompson
E5821EC9-A5F3-4BB6-9A2F-99BECE999B38,IL01,W-PI8495140,10000,845469001,BL03203,,NULL,NULL,38,0,0,EA,"Box, SW Size 2",2017-12-07 20:32:24.890,RWaldo
7F0EE51D-0545-4FB7-8AE7-99EC958CF2BD,IL01,W-PI8494327,110000,833898001,BL11103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Left",2017-12-07 11:25:55.140,Khester
27748B05-AA7F-4A7C-8C67-9ADAD0969BFC,IL01,W-PI8496381,90000,833898001,BL08103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Left",2017-12-07 14:15:30.843,cbaker
4238FAE1-7963-4E63-8603-9B3C3A4A2980,IL01,W-PI8500852,10000,841210001,BJ13301,,NULL,NULL,36,0,0,EA,Box #7 Pregis Air Cell End Cap,2017-12-07 23:04:25.727,Cthompson
35047D44-18C5-4417-A04D-9BC47E7945DB,IL01,W-PI8500594,50000,846473001,BI14203,,NULL,NULL,35,0,0,EA,SPDYPAK Lft E260 E460 - Box 8,2017-12-07 19:18:02.587,Pabens
E031C965-1B97-462D-9DA6-9BD299C4E04D,IL01,W-PI8496034,50000,840030002,BJ12101,,NULL,NULL,FLOOR,0,0,EA,Mldd Plp end caps Left (05A),2017-12-07 16:08:43.157,DCHRISTENSEN
374FB75E-03FC-46E2-AB8B-9C55F9C09C4F,IL01,W-PI8497251,190000,200125PNB,AE15202,,NULL,NULL,05,0,0,EA,"CIG, HP 1215/Canon MF8050 Mg",2017-12-07 14:02:55.003,aseifr
7E9DA433-2ADD-4389-B448-9C7BD99165CE,IL01,W-PI8498134,70000,IVRLC103B,AT06103,,NULL,NULL,FLOOR,0,0,EA,"IVR, BRO LC103XL Ink Black",2017-12-07 20:21:45.307,Kburke
D05C0D20-61E9-4621-A5B8-9CDD19FB174C,IL01,W-PI8497348,10000,BCXRX4525YX,BM12301,,NULL,NULL,39,0,0,EA,"HP CE262A Yellow EXT, XEROX",2017-12-07 14:22:47.100,Khester
779464F1-8728-4857-BA51-9D3A12628813,IL01,W-PI8498792,450000,118034,FR06502,,NULL,NULL,FLOOR,0,0,EA,"CIG, Canon CLI-251XL Ink Yl",2017-12-07 17:11:43.127,ealbright
182C2213-6991-4B63-87BF-9DDBB92038E6,IL01,W-PI8496651,50000,847538001,BW01102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #7",2017-12-07 17:54:37.850,Cthompson
6CA6530E-7E72-49FA-B13D-9DECCB9D7507,IL01,W-PI8498134,50000,IVRCN627AM,AL16101,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 971XL Magenta",2017-12-07 20:14:51.770,Kburke
4B077373-B217-4A9F-9A20-9E92B9D97508,IL01,W-PI8494629,10000,200707P,AA18401,,NULL,NULL,01,0,0,EA,"CIG, OKI B710/720 Tnr",2017-12-07 13:36:42.207,Rwoodin
